user_id,timestamp,current_tx_amount,is_fraud,tx_count_10m,total_amount_10m
user_1037,2026-09-22 12:20:23.164189+00:00,1406.008080631429,1,4,1339.2660269501246
user_1006,2026-09-22 15:20:23.164189+00:00,414.3074390844311,0,14,360.74718831382035
user_1021,2026-09-22 13:20:23.164189+00:00,1040.5185994263982,0,1,341.0378190135175
user_1038,2026-09-22 12:20:23.164189+00:00,1577.4094047205194,1,4,313.17440803460687
user_1050,2026-09-22 13:20:23.164189+00:00,588.8336529934005,0,11,438.40203727673514
user_1018,2026-09-22 15:20:23.164189+00:00,1646.3649576613843,0,4,357.374216679864
user_1002,2026-09-22 18:20:23.164189+00:00,241.1086324278909,0,1,1057.226534403511
user_1050,2026-09-22 17:20:23.164189+00:00,362.62463058562673,0,8,774.2841721960374
user_1015,2026-09-22 19:20:23.164189+00:00,18.07516181714912,0,4,1183.2165830733293
user_1009,2026-09-22 16:20:23.164189+00:00,655.0757856347893,0,6,264.2921744484408
user_1047,2026-09-22 18:20:23.164189+00:00,1315.7704019776847,1,8,822.8202589058884
user_1035,2026-09-22 19:20:23.164189+00:00,451.26516965581453,0,2,1260.5369490386047
user_1012,2026-09-22 19:20:23.164189+00:00,1255.7758429699347,0,7,599.7294908777337
user_1036,2026-09-22 19:20:23.164189+00:00,515.8717244353534,0,1,522.719022811177
user_1034,2026-09-22 17:20:23.164189+00:00,794.8747404557781,0,11,1235.041541221901
user_1033,2026-09-22 20:20:23.164189+00:00,1269.4191476061787,0,3,607.4759507337814
user_1003,2026-09-22 22:20:23.164189+00:00,414.636838878048,0,12,1062.7024639025951
user_1013,2026-09-22 23:20:23.164189+00:00,1355.6278162921424,0,12,26.049490609036454
user_1026,2026-09-22 22:20:23.164189+00:00,1241.6849745563022,0,3,1070.4917012568917
user_1046,2026-09-22 20:20:23.164189+00:00,1613.9614323202854,0,6,571.6852306548828
user_1009,2026-09-22 23:20:23.164189+00:00,1731.1436352924072,1,3,1479.00996931326
user_1012,2026-09-22 20:20:23.164189+00:00,595.9538086011381,0,2,99.17120289154498
user_1011,2026-09-22 20:20:23.164189+00:00,1317.2926008281418,1,3,407.69969719159945
user_1010,2026-09-22 20:20:23.164189+00:00,1407.3051876681711,1,10,598.9253939896247
user_1031,2026-09-22 20:20:23.164189+00:00,1917.1512391467977,0,4,848.3865578269726
user_1042,2026-09-22 23:20:23.164189+00:00,1241.902211910831,1,1,1032.727447727579
user_1042,2026-09-23 03:20:23.164189+00:00,484.97047454190795,0,1,1218.2889627886552
user_1034,2026-09-23 01:20:23.164189+00:00,836.6859058730905,0,12,1130.5864161119155
user_1029,2026-09-23 01:20:23.164189+00:00,403.99066939041455,0,9,124.70226229375157
user_1046,2026-09-23 03:20:23.164189+00:00,348.8260995726864,0,11,283.9824161512435
user_1048,2026-09-23 02:20:23.164189+00:00,1576.6833420414607,0,11,538.0391389623552
user_1003,2026-09-23 00:20:23.164189+00:00,1032.0996750002678,0,2,189.89174205030918
user_1029,2026-09-23 00:20:23.164189+00:00,1957.8378336409999,1,9,124.70226229375157
user_1031,2026-09-23 01:20:23.164189+00:00,1845.8236053578248,1,4,931.6663528378216
user_1035,2026-09-23 00:20:23.164189+00:00,1045.4833350696144,0,5,417.2299653581194
user_1046,2026-09-23 00:20:23.164189+00:00,195.9825618772404,0,11,283.9824161512435
user_1008,2026-09-23 03:20:23.164189+00:00,843.676804161813,0,6,329.6952363284855
user_1044,2026-09-23 02:20:23.164189+00:00,1362.2684553167962,1,7,510.92647717692023
user_1047,2026-09-23 01:20:23.164189+00:00,92.46208287687897,0,12,224.92266924417743
user_1009,2026-09-23 03:20:23.164189+00:00,1118.7441698424118,0,11,628.5527291216594
user_1016,2026-09-23 07:20:23.164189+00:00,566.3207791728677,0,9,197.8431513380324
user_1050,2026-09-23 07:20:23.164189+00:00,588.3257329603485,0,1,1167.00742549347
user_1050,2026-09-23 04:20:23.164189+00:00,1929.8572528886623,1,1,1167.00742549347
user_1006,2026-09-23 06:20:23.164189+00:00,1480.1657621117404,1,5,894.8725863416978
user_1019,2026-09-23 04:20:23.164189+00:00,1488.7349917217443,0,4,778.2345386286798
user_1020,2026-09-23 07:20:23.164189+00:00,1753.7018514452525,1,1,229.9859726967852
user_1024,2026-09-23 06:20:23.164189+00:00,978.5999951530705,0,4,1332.1578389067665
user_1015,2026-09-23 06:20:23.164189+00:00,156.44381498566557,0,7,395.206616713684
user_1015,2026-09-23 05:20:23.164189+00:00,844.3413863280522,0,7,395.206616713684
user_1019,2026-09-23 09:20:23.164189+00:00,59.571378486544184,0,14,748.1830270193988
user_1039,2026-09-23 10:20:23.164189+00:00,1974.3807944751075,1,10,319.0068558310221
user_1041,2026-09-23 11:20:23.164189+00:00,351.3904793414749,0,10,144.50883629869048
user_1039,2026-09-23 11:20:23.164189+00:00,562.8543159628373,0,10,319.0068558310221
user_1042,2026-09-23 10:20:23.164189+00:00,683.2076732844404,0,3,1075.533386262741
user_1037,2026-09-23 09:20:23.164189+00:00,1904.5773227860777,0,6,959.2688746315233
user_1009,2026-09-23 11:20:23.164189+00:00,1684.815284014078,1,14,951.485015938105
user_1026,2026-09-23 08:20:23.164189+00:00,327.9825047316978,0,2,912.0614623065826
user_1038,2026-09-23 10:20:23.164189+00:00,1263.283179857749,1,14,1236.6402033999298
user_1034,2026-09-23 11:20:23.164189+00:00,1292.4647373064863,1,12,1494.5358335928697
user_1023,2026-09-23 13:20:23.164189+00:00,1313.2855098760185,0,3,1265.15418646963
user_1031,2026-09-23 13:20:23.164189+00:00,1620.2895443092311,1,10,281.67392613904354
user_1003,2026-09-23 15:20:23.164189+00:00,1399.5622419854712,1,3,137.43733279849727
user_1001,2026-09-23 14:20:23.164189+00:00,803.0134392340902,0,8,1266.1533700233144
user_1037,2026-09-23 12:20:23.164189+00:00,1628.5950019310178,1,10,603.283868432894
user_1041,2026-09-23 13:20:23.164189+00:00,1972.3627038481093,1,13,1153.5410295483878
user_1047,2026-09-23 15:20:23.164189+00:00,11.613285746387662,0,12,808.4802290491501
user_1005,2026-09-23 15:20:23.164189+00:00,1532.7696775499346,1,3,214.76734397202696
user_1028,2026-09-23 15:20:23.164189+00:00,1997.7139064486214,0,9,161.12803955164102
user_1032,2026-09-23 14:20:23.164189+00:00,1205.7100060374453,0,14,445.5124184395922
user_1029,2026-09-23 12:20:23.164189+00:00,417.5288503021268,0,8,642.2140660232152
user_1018,2026-09-23 15:20:23.164189+00:00,467.1197010885099,0,9,1055.3399710485496
user_1050,2026-09-23 14:20:23.164189+00:00,410.3517600655229,0,14,452.8965266080511
user_1032,2026-09-23 13:20:23.164189+00:00,1114.1611534283443,0,14,445.5124184395922
user_1047,2026-09-23 18:20:23.164189+00:00,195.4735543976964,0,10,1224.627452562087
user_1039,2026-09-23 16:20:23.164189+00:00,415.13468594450694,0,12,1427.098258157347
user_1046,2026-09-23 16:20:23.164189+00:00,928.0783754258013,0,7,1284.8946497866273
user_1001,2026-09-23 18:20:23.164189+00:00,1329.090246427542,1,5,1086.2151219091365
user_1041,2026-09-23 17:20:23.164189+00:00,1237.7324273733384,1,10,462.97799977567934
user_1003,2026-09-23 16:20:23.164189+00:00,5.434633724813821,0,8,627.1722714792771
user_1048,2026-09-23 19:20:23.164189+00:00,1870.6296276556304,0,5,121.72341694808037
user_1049,2026-09-23 17:20:23.164189+00:00,1520.8187639286652,1,4,210.94840418978947
user_1047,2026-09-23 16:20:23.164189+00:00,1791.2799503312979,1,10,1224.627452562087
user_1025,2026-09-23 17:20:23.164189+00:00,92.08564131320028,0,8,816.6923865950157
user_1024,2026-09-23 16:20:23.164189+00:00,477.2444229046866,0,14,1471.824250730195
user_1045,2026-09-23 19:20:23.164189+00:00,220.73606058796872,0,6,1434.6121591955134
user_1038,2026-09-23 22:20:23.164189+00:00,1818.0190651337155,1,4,189.52015526140727
user_1005,2026-09-23 20:20:23.164189+00:00,251.67463677987448,0,10,120.7510693925915
user_1047,2026-09-23 22:20:23.164189+00:00,727.8548881785274,0,3,312.8404356863191
user_1039,2026-09-23 20:20:23.164189+00:00,824.2978858426059,0,8,977.6898706110601
user_1044,2026-09-23 20:20:23.164189+00:00,438.07576470116254,0,14,1449.8280234932865
user_1001,2026-09-23 22:20:23.164189+00:00,1007.3170388195598,0,9,507.7413236195211
user_1025,2026-09-23 20:20:23.164189+00:00,870.6265299178392,0,7,661.3687811662069
user_1035,2026-09-23 23:20:23.164189+00:00,252.65656730135356,0,5,963.6685770970064
user_1002,2026-09-23 23:20:23.164189+00:00,1838.7633153712072,1,11,1409.927182385515
user_1030,2026-09-24 02:20:23.164189+00:00,690.6691398549955,0,1,327.2932384323731
user_1020,2026-09-24 01:20:23.164189+00:00,883.600920322676,0,11,747.7701138754186
user_1013,2026-09-24 03:20:23.164189+00:00,1653.1106409191189,0,8,170.52122744965155
user_1035,2026-09-24 02:20:23.164189+00:00,849.8458017405471,0,4,928.1717021409061
user_1008,2026-09-24 02:20:23.164189+00:00,1255.038385230932,1,3,1041.1444285860134
user_1037,2026-09-24 00:20:23.164189+00:00,523.5662723721276,0,13,849.4812456017305
user_1016,2026-09-24 00:20:23.164189+00:00,1142.2411417861233,0,11,1147.386474303402
user_1025,2026-09-24 02:20:23.164189+00:00,774.2189287632681,0,6,1073.1881305417662
user_1020,2026-09-24 00:20:23.164189+00:00,305.0303809205955,0,11,747.7701138754186
user_1026,2026-09-24 00:20:23.164189+00:00,829.3379977512631,0,11,789.1995684461225
user_1047,2026-09-24 01:20:23.164189+00:00,700.7576160944966,0,9,882.2009269010987
user_1030,2026-09-24 07:20:23.164189+00:00,272.40701822167193,0,1,387.74961435984847
user_1026,2026-09-24 07:20:23.164189+00:00,748.1048124456652,0,12,958.9336095101413
user_1018,2026-09-24 05:20:23.164189+00:00,491.3062127462272,0,5,312.40193877670913
user_1033,2026-09-24 07:20:23.164189+00:00,1876.3159238789094,1,3,1054.4915018404631
user_1031,2026-09-24 05:20:23.164189+00:00,1722.0017562641367,0,1,1010.4209231236666
user_1049,2026-09-24 04:20:23.164189+00:00,510.58808072207074,0,14,1161.7828556883749
user_1004,2026-09-24 06:20:23.164189+00:00,1149.4129321316732,0,9,1131.5207401858238
user_1025,2026-09-24 05:20:23.164189+00:00,378.42392670699866,0,12,689.5630735252223
user_1020,2026-09-24 07:20:23.164189+00:00,1966.431645278549,1,9,210.25907755285863
user_1016,2026-09-24 06:20:23.164189+00:00,877.6757645930202,0,8,975.2365652670309
user_1020,2026-09-24 05:20:23.164189+00:00,1675.859631414644,1,9,210.25907755285863
user_1025,2026-09-24 06:20:23.164189+00:00,74.52246668521887,0,12,689.5630735252223
user_1004,2026-09-24 07:20:23.164189+00:00,1706.2930562400645,1,9,1131.5207401858238
user_1047,2026-09-24 06:20:23.164189+00:00,1441.6218321091246,0,2,1152.4196506488342
user_1029,2026-09-24 06:20:23.164189+00:00,598.7391719642231,0,5,989.9100571396034
user_1028,2026-09-24 10:20:23.164189+00:00,1327.1508022322791,0,2,1438.571294732792
user_1025,2026-09-24 09:20:23.164189+00:00,1612.6777157245867,1,10,933.7480251382548
user_1044,2026-09-24 11:20:23.164189+00:00,1608.2931256410307,1,11,623.0597059074701
user_1032,2026-09-24 08:20:23.164189+00:00,578.0350477153376,0,4,835.8006184813097
user_1007,2026-09-24 11:20:23.164189+00:00,1114.0877869684618,0,8,387.70399065299597
user_1004,2026-09-24 09:20:23.164189+00:00,922.1384481926478,0,2,853.004149561553
user_1050,2026-09-24 11:20:23.164189+00:00,1778.4497744234404,1,8,857.9587053631757
user_1027,2026-09-24 11:20:23.164189+00:00,504.0389473855779,0,10,167.7095285410631
user_1011,2026-09-24 11:20:23.164189+00:00,1572.5969160595707,1,14,1455.7978662074402
user_1005,2026-09-24 10:20:23.164189+00:00,1896.0421373981285,1,14,992.175904710581
user_1015,2026-09-24 11:20:23.164189+00:00,852.1828705726149,0,14,36.53296262041101
user_1033,2026-09-24 11:20:23.164189+00:00,607.5860633073315,0,7,460.404517559174
user_1037,2026-09-24 10:20:23.164189+00:00,1501.6037787376954,0,10,1029.620301178125
user_1047,2026-09-24 09:20:23.164189+00:00,54.473208885966436,0,8,330.4179522632286
user_1010,2026-09-24 09:20:23.164189+00:00,906.4490399393801,0,2,823.040948589811
user_1019,2026-09-24 10:20:23.164189+00:00,1925.5301274203166,1,14,385.9728848352466
user_1020,2026-09-24 15:20:23.164189+00:00,1571.8997637247244,0,13,1391.4439645853847
user_1046,2026-09-24 13:20:23.164189+00:00,1207.371849059066,1,8,713.0332366729888
user_1007,2026-09-24 15:20:23.164189+00:00,1291.0104865968522,0,7,418.96380352097805
user_1029,2026-09-24 14:20:23.164189+00:00,951.8693553589491,0,7,1256.6302869251072
user_1029,2026-09-24 12:20:23.164189+00:00,1805.2414865917099,0,7,1256.6302869251072
user_1012,2026-09-24 12:20:23.164189+00:00,602.6624633974382,0,5,776.7826936499372
user_1011,2026-09-24 12:20:23.164189+00:00,1622.67380186643,1,1,272.36400008713986
user_1040,2026-09-24 15:20:23.164189+00:00,1981.0247835414339,1,4,1069.6025864425662
user_1030,2026-09-24 14:20:23.164189+00:00,893.1897924159941,0,1,963.1420692510765
user_1018,2026-09-24 13:20:23.164189+00:00,1996.9704707344545,1,5,640.218544250601
user_1028,2026-09-24 15:20:23.164189+00:00,1512.522507258148,1,11,804.4447802611645
user_1022,2026-09-24 17:20:23.164189+00:00,1956.1229175985611,1,6,1111.4570183243236
user_1005,2026-09-24 16:20:23.164189+00:00,1241.3827933695609,0,9,959.9350532467997
user_1006,2026-09-24 19:20:23.164189+00:00,1822.390547190688,1,4,1427.8190225647327
user_1045,2026-09-24 16:20:23.164189+00:00,1810.1794809667272,0,2,784.582635222
user_1019,2026-09-24 16:20:23.164189+00:00,83.36139762080542,0,1,531.7162026163167
user_1009,2026-09-24 19:20:23.164189+00:00,1105.4702870732124,0,9,1441.5133481720995
user_1041,2026-09-24 19:20:23.164189+00:00,1587.3133841920142,1,5,867.3523856898457
user_1024,2026-09-24 18:20:23.164189+00:00,619.7655362721902,0,6,1092.4111456246558
user_1026,2026-09-24 17:20:23.164189+00:00,245.524456072508,0,6,505.2212918221575
user_1002,2026-09-24 16:20:23.164189+00:00,987.0837298473153,0,7,455.7511541768344
user_1025,2026-09-24 18:20:23.164189+00:00,1874.862257461922,1,10,969.1030514465723
user_1030,2026-09-24 17:20:23.164189+00:00,197.6895673730968,0,8,798.9501571212882
user_1001,2026-09-24 16:20:23.164189+00:00,113.9325610454941,0,11,703.735145279678
user_1037,2026-09-24 17:20:23.164189+00:00,1498.8226736811298,0,12,561.7405529816539
user_1008,2026-09-24 17:20:23.164189+00:00,1109.92952034393,0,13,584.5489295436731
user_1014,2026-09-24 19:20:23.164189+00:00,784.7426303202814,0,7,196.7356109429323
user_1036,2026-09-24 18:20:23.164189+00:00,1114.569617876533,0,7,373.0980440765453
user_1015,2026-09-24 17:20:23.164189+00:00,407.8480564047204,0,7,1490.8670746192604
user_1043,2026-09-24 20:20:23.164189+00:00,714.7359050636568,0,10,375.2625926534307
user_1038,2026-09-24 20:20:23.164189+00:00,1368.6740816393292,1,1,1242.1046065214935
user_1016,2026-09-24 20:20:23.164189+00:00,1050.9704651071145,0,13,444.1379314045812
user_1034,2026-09-24 20:20:23.164189+00:00,1949.5300046818224,1,11,340.05905189482536
user_1045,2026-09-24 20:20:23.164189+00:00,1864.2844093262154,1,9,729.7240461783794
user_1028,2026-09-24 20:20:23.164189+00:00,623.7693404205062,0,5,1080.9888416454535
user_1044,2026-09-24 20:20:23.164189+00:00,1402.1153567852286,1,1,23.227393933326365
user_1031,2026-09-24 20:20:23.164189+00:00,1213.660610836012,1,11,646.2262534725941
